"","CAP1","CAP2","station","comclust","dataset"
"71",-0.406729349319216,0.171174183004755,"ERR1756230",5,"V9-micro"
"72",0.0145206937465255,0.678329953510298,"ERR1756231",1,"V9-micro"
"73",0.91722412164845,-0.785497752618376,"ERR1756244",3,"V9-micro"
"74",-0.352952264355828,0.0153953429193196,"ERR1756245",5,"V9-micro"
"75",0.425345942229481,-0.667901237809355,"ERR1756247",1,"V9-micro"
"76",-0.253619221548416,1.37819385078313,"ERR1756248",4,"V9-micro"
"77",0.226685948577568,-0.672137094840311,"ERR1756251",5,"V9-micro"
"78",-0.0624637393013505,0.5743733184373,"ERR1756256",4,"V9-micro"
"79",0.350862428356831,0.820539338928014,"ERR1756260",3,"V9-micro"
"80",-0.0471886577784422,0.728411375791031,"ERR1756269",3,"V9-micro"
"81",-0.240831868967021,0.433133001297709,"ERR1756271",3,"V9-micro"
"82",0.599823488596105,-0.960482543134679,"ERR1756273",3,"V9-micro"
"83",1.12055805161328,0.117643950745553,"ERR1756274",3,"V9-micro"
"84",-3.30465299717001,1.9268582885254,"ERR1756281",5,"V9-micro"
"85",0.16658503198134,-0.493300006790764,"ERR1756282",3,"V9-micro"
"86",0.623655102313584,0.673942923072378,"ERR1756283",4,"V9-micro"
"87",-0.00175274580679904,-0.210036268840416,"ERR1756288",4,"V9-micro"
"88",-0.69969310750151,-1.90344112901782,"ERR1756291",5,"V9-micro"
"89",-0.331564160806498,-0.681944244943617,"ERR1756294",5,"V9-micro"
"90",0.109561362561613,-0.5414482760517,"ERR1756299",4,"V9-micro"
"91",-3.11604411624009,1.718849479072,"ERR1756313",5,"V9-micro"
"92",1.23221752950828,0.737730554290597,"ERR1756316",3,"V9-micro"
"93",0.0998378538962853,-1.55304196801911,"ERR1756319",3,"V9-micro"
"94",1.35484581826145,0.658372644091186,"ERR1756325",1,"V9-micro"
"95",-0.931202369514041,-0.354696748867131,"ERR1756333",5,"V9-micro"
"96",-0.567391354281584,-1.9670067107661,"ERR1756334",5,"V9-micro"
"97",-0.0609762997411482,-0.704341729279958,"ERR1756343",4,"V9-micro"
"98",0.092309423628755,0.624632911635884,"ERR1756347",4,"V9-micro"
"99",-0.583935631487282,0.647608494536949,"ERR1756349",4,"V9-micro"
"100",-0.0427913631797961,1.36668911235267,"ERR1756358",5,"V9-micro"
"101",0.106654460847428,-0.507210165659001,"ERR1756360",5,"V9-micro"
"102",-0.306351209733305,-1.7578761709752,"ERR1759707",5,"V9-micro"
"103",0.772123580211761,-0.0154080967136805,"ERR1759708",1,"V9-micro"
"104",-1.12303357065861,0.0867342437295852,"ERR1759711",5,"V9-micro"
"105",-0.776947876069551,0.841636816418623,"ERR1759712",5,"V9-micro"
"106",-1.31157133786266,-0.185983651098123,"ERR1759715",5,"V9-micro"
"107",-1.31409375559071,-0.190611436837906,"ERR1759716",5,"V9-micro"
"108",-1.15287885291353,0.0888569673885946,"ERR1759718",5,"V9-micro"
"109",-1.18307532313923,-0.103310108300999,"ERR1879706",5,"V9-micro"
"110",-1.23203166100958,-0.116647472658785,"ERR1879861",5,"V9-micro"
"111",-0.0702653695408824,0.0845672107750067,"ERR562370",4,"V9-micro"
"112",0.38839375801343,0.610040682287961,"ERR562374",2,"V9-micro"
"113",-1.41627338066157,1.35207660371387,"ERR562376",5,"V9-micro"
"114",0.8755186627614,1.21196783962182,"ERR562377",2,"V9-micro"
"115",-1.33712917941515,-0.281883000268177,"ERR562381",5,"V9-micro"
"116",1.1248872586982,0.362493127293785,"ERR562397",1,"V9-micro"
"117",0.329084221932585,-0.285053528147344,"ERR562402",3,"V9-micro"
"118",0.371623517335584,0.00930262736884756,"ERR562407",2,"V9-micro"
"119",0.994761499688859,-0.165186688790765,"ERR562408",1,"V9-micro"
"120",0.676570618265347,0.0641992764912553,"ERR562412",4,"V9-micro"
"121",0.578394538654147,-1.26171970321636,"ERR562416",3,"V9-micro"
